variable,description,outcome_score,outcome_type,matching_keywords,is_binary,positive_rate,missing_pct,unique_count,quality_score,combined_score,eligible_for_label
var601152,No. of Health Purchases [Last 1 Month],0.0,none,,False,,0.06740367288262569,4,1.0,0.0,False
var601153,No. of Health Purchases [Last 7 Days],0.0,none,,False,,0.06740367288262569,3,1.0,0.0,False
var601154,Avg. Monthly Amount of Health Purchase [Lifetime],0.0,none,,False,,0.06837554921136285,339,1.0,0.0,False
var601155,Avg. Monthly Amount of Health Purchase [Last 12 Months],0.0,none,,False,,0.06837554921136285,214,1.0,0.0,False
var601156,Avg. Monthly Amount of Health Purchase [Last 6 Months],0.0,none,,False,,0.06837554921136285,84,1.0,0.0,False
var601157,Avg. Monthly Amount of Health Purchase [Last 3 Months],0.0,none,,False,,0.06837554921136285,8,1.0,0.0,False
var601158,Avg. Monthly Amount of Health Purchase [Last 1 Month],0.0,none,,False,,0.06837554921136285,4,1.0,0.0,False
var601159,Avg. Monthly Amount of Health Purchase [Last 7 Days],0.0,none,,False,,0.06837554921136285,2,1.0,0.0,False
var601160,Avg. Health Purchase Amount per Transaction [Lifetime],0.0,none,,False,,0.9921439996760413,315,0.3,0.0,False
var601161,Avg. Health Purchase Amount per Transaction [Last 12 Months],0.0,none,,False,,0.9946546801919456,211,0.3,0.0,False
var601162,Avg. Health Purchase Amount per Transaction [Last 6 Months],0.0,none,,False,,0.998076494766041,86,0.3,0.0,False
var601163,Avg. Health Purchase Amount per Transaction [Last 3 Months],0.0,none,,False,,0.9998177731883617,7,0.3,0.0,False
var601164,Avg. Health Purchase Amount per Transaction [Last 1 Month],0.0,none,,False,,0.9999392577294539,3,0.3,0.0,False
var601165,Avg. Health Purchase Amount per Transaction [Last 7 Days],0.0,none,,False,,0.9999797525764846,1,0.0,0.0,False
var601166,No. of Travel Cancellations [Lifetime],0.0,none,,False,,0.30533114661159366,38,1.0,0.0,False
var601167,No. of Travel Cancellations [Last 12 Months],0.0,none,,False,,0.30533114661159366,33,1.0,0.0,False
var601168,No. of Travel Cancellations [Last 6 Months],0.0,none,,False,,0.30533114661159366,22,1.0,0.0,False
var601169,No. of Travel Cancellations [Last 3 Months],0.0,none,,False,,0.30533114661159366,18,1.0,0.0,False
var601170,No. of Travel Cancellations [Last 1 Month],0.0,none,,False,,0.30533114661159366,10,1.0,0.0,False
var601171,Avg. Monthly Amount  of Booking Callencation Refund  [Lifetime],0.0,none,,False,,0.8809451497296968,3946,0.3,0.0,False
var601172,Avg. Monthly Amount  of Booking Callencation Refund [Last 12 Months] ,0.0,none,,False,,0.9008888618923242,3332,0.3,0.0,False
var601173,Avg.  Monthly Amount  of Booking Callencation Refund [Last 6 Months],0.0,none,,False,,0.9358561623033469,2194,0.3,0.0,False
var601174,Avg. Monthly Amount  of  Booking Callencation Refund [Last 3 Months],0.0,none,,False,,0.9631699366255644,1343,0.3,0.0,False
var601175,Avg.  Monthly Amount  of Booking Callencation Refund [Last 1 Month],0.0,none,,False,,0.994512948227338,239,0.3,0.0,False
var601176,Avg. Monthly  Amount  of Booking Callencation Refund  [Last 7 Days],0.0,none,,False,,0.9986231752009557,66,0.3,0.0,False
var601181,No. of Travel Sites Transacted [Lifetime],0.0,none,,False,,0.30533114661159366,23,1.0,0.0,False
var601182,No. of Hotel Sites Transacted [Lifetime],0.0,none,,False,,0.30533114661159366,10,1.0,0.0,False
var601183,No. of Bus Travel Bookings [Lifetime],0.0,none,,False,,0.30533114661159366,59,1.0,0.0,False
var601184,No. of Bus Travel Bookings [Last 12 Months],0.0,none,,False,,0.30533114661159366,48,1.0,0.0,False
var601185,No. of Bus Travel Bookings [Last 6 Months],0.0,none,,False,,0.30533114661159366,25,1.0,0.0,False
var601186,No. of Bus Travel Bookings [Last 3 Months],0.0,none,,False,,0.30533114661159366,14,1.0,0.0,False
var601187,No. of Bus Travel Bookings [Last 1 Month],0.0,none,,False,,0.30533114661159366,7,1.0,0.0,False
var601188,No. of Bus Travel Bookings [Last 7 Days],0.0,none,,False,,0.30533114661159366,4,1.0,0.0,False
var601189,Amount Spent On Bus Travel Bookings [Lifetime],0.0,none,,False,,0.9262588835570673,2878,0.3,0.0,False
var601190,Amount Spent On Bus Travel Bookings [Last 12 Months],0.0,none,,False,,0.9392577294539269,2412,0.3,0.0,False
var601191,Amount Spent On Bus Travel Bookings [Last 6 Months],0.0,none,,False,,0.964728988236247,1460,0.3,0.0,False
var601192,Amount Spent On Bus Travel Bookings [Last 3 Months],0.0,none,,False,,0.9834578549879528,711,0.3,0.0,False
var601193,Amount Spent On Bus Travel Bookings [Last 1 Month],0.0,none,,False,,0.9964567008848124,159,0.3,0.0,False
var601194,Amount Spent On Bus Travel Bookings [Last 7 Days],0.0,none,,False,,0.9990888659418089,42,0.3,0.0,False
var601195,Avg. Monthly Amount Spent On Bus Travel Bookings [Lifetime],0.0,none,,False,,0.9262588835570673,2808,0.3,0.0,False
var601196,Avg. Monthly Amount Spent On Bus Travel Bookings [Last 12 Months],0.0,none,,False,,0.9392577294539269,2373,0.3,0.0,False
var601197,Avg. Monthly Amount Spent On Bus Travel Bookings [Last 6 Months],0.0,none,,False,,0.964728988236247,1451,0.3,0.0,False
var601198,Avg. Monthly Amount Spent On Bus Travel Bookings [Last 3 Months],0.0,none,,False,,0.9834578549879528,711,0.3,0.0,False
var601199,Avg. Monthly Amount Spent On Bus Travel Bookings [Last 1 Month],0.0,none,,False,,0.9964567008848124,159,0.3,0.0,False
var601200,Avg. Monthly Amount Spent On Bus Travel Bookings [Last 7 Days],0.0,none,,False,,0.9990888659418089,42,0.3,0.0,False
var601201,No. of Bus Travel Cancellations [Lifetime],0.0,none,,False,,0.30533114661159366,15,1.0,0.0,False
var601202,No. of Bus Travel Cancellations [Last 12 Months],0.0,none,,False,,0.30533114661159366,13,1.0,0.0,False
var601203,No. of Bus Travel Cancellations [Last 6 Months],0.0,none,,False,,0.30533114661159366,9,1.0,0.0,False
var601204,No. of Bus Travel Cancellations [Last 3 Months],0.0,none,,False,,0.30533114661159366,5,1.0,0.0,False
var601205,No. of Bus Travel Cancellations [Last 1 Month],0.0,none,,False,,0.30533114661159366,4,1.0,0.0,False
var601206,Avg. Monthly Amount of Bus Booking Callencation Refund [Lifetime],0.0,none,,False,,0.9916985563587034,378,0.3,0.0,False
var601207,Avg. Monthly Amount of Bus Booking Callencation Refund [Last 12 Months],0.0,none,,False,,0.9941282471805463,273,0.3,0.0,False
var601208,Avg. Monthly Amount of Bus Booking Callencation Refund [Last 6 Months],0.0,none,,False,,0.9967806596610581,154,0.3,0.0,False
var601209,Avg. Monthly Amount of Bus Booking Callencation Refund [Last 3 Months],0.0,none,,False,,0.9983802061187714,79,0.3,0.0,False
var601210,Avg. Monthly Amount of Bus Booking Callencation Refund [Last 1 Month],0.0,none,,False,,0.9996760412237543,16,0.3,0.0,False
var601216,No. of Railway Travel Bookings [Lifetime],0.0,none,,False,,0.30533114661159366,71,1.0,0.0,False
var601217,No. of Railway Travel Bookings  [Last 12 Months],0.0,none,,False,,0.30533114661159366,63,1.0,0.0,False
var601218,No. of Railway Travel Bookings  [Last 6 Months],0.0,none,,False,,0.30533114661159366,45,1.0,0.0,False
var601219,No. of Railway Travel Bookings  [Last 3 Months],0.0,none,,False,,0.30533114661159366,33,1.0,0.0,False
var601220,No. of Railway Travel Bookings  [Last 1 Month],0.0,none,,False,,0.30533114661159366,15,1.0,0.0,False
var601221,No. of Railway Travel Bookings  [Last 7 Days],0.0,none,,False,,0.30533114661159366,8,1.0,0.0,False
var601222,Amount Spent On Railway Travel Bookings [Lifetime],0.0,none,,False,,0.726295328919395,10298,0.7,0.0,False
var601223,Amount Spent On Railway Travel Bookings [Last 12 Months],0.0,none,,False,,0.7644414748223288,8680,0.7,0.0,False
var601224,Amount Spent On Railway Travel Bookings [Last 6 Months],0.0,none,,False,,0.8433861791087084,5398,0.3,0.0,False
var601225,Amount Spent On Railway Travel Bookings [Last 3 Months],0.0,none,,False,,0.9163781408815728,2755,0.3,0.0,False
var601226,Amount Spent On Railway Travel Bookings Amount [Last 1 Month],0.0,none,,False,,0.9824859786592156,538,0.3,0.0,False
var601227,Amount Spent On Railway Travel Bookings Amount [Last 7 Days],0.0,none,,False,,0.9940067626394541,206,0.3,0.0,False
var601228,Avg. Monthly Amount Spent On Railway Travel Bookings [Lifetime],0.0,none,,False,,0.726295328919395,9849,0.7,0.0,False
var601229,Avg. Monthly Amount Spent On Railway Travel Bookings [Last 12 Months],0.0,none,,False,,0.7644414748223288,8459,0.7,0.0,False
var601230,Avg. Monthly Amount Spent On Railway Travel Bookings [Last 6 Months],0.0,none,,False,,0.8433861791087084,5359,0.3,0.0,False
var601231,Avg. Monthly Amount Spent On Railway Travel Bookings [Last 3 Months],0.0,none,,False,,0.9163781408815728,2753,0.3,0.0,False
var601232,Avg. Monthly Amount Spent On Railway Travel Bookings [Last 1 Month],0.0,none,,False,,0.9824859786592156,538,0.3,0.0,False
var601233,Avg. Monthly Amount Spent On Railway Travel Bookings [Last 7 Days],0.0,none,,False,,0.9940067626394541,206,0.3,0.0,False
var601234,No. of Railway Travel Cancellations [Lifetime],0.0,none,,False,,0.30533114661159366,32,1.0,0.0,False
var601235,No. of Railway Travel Cancellations [Last 12 Months],0.0,none,,False,,0.30533114661159366,30,1.0,0.0,False
var601236,No. of Railway Travel Cancellations [Last 6 Months],0.0,none,,False,,0.30533114661159366,20,1.0,0.0,False
var601237,No. of Railway Travel Cancellations [Last 3 Months],0.0,none,,False,,0.30533114661159366,17,1.0,0.0,False
var601238,No. of Railway Travel Cancellations [Last 1 Month],0.0,none,,False,,0.30533114661159366,9,1.0,0.0,False
var601239,Avg. Amount of Railway Ticket Cancellation [Lifetime],0.0,none,,False,,0.8992488205875803,3202,0.3,0.0,False
var601240,Avg. Amount of Railway Ticket Cancellation [Last 12 Months],0.0,none,,False,,0.9134220170483306,2782,0.3,0.0,False
var601241,Avg. Amount of Railway Ticket Cancellation [Last 6 Months],0.0,none,,False,,0.9420518738990463,1914,0.3,0.0,False
var601242,Avg. Amount of Railway Ticket Cancellation [Last 3 Months],0.0,none,,False,,0.9658830913766223,1221,0.3,0.0,False
var601243,Avg. Amount of Railway Ticket Cancellation [Last 1 Month],0.0,none,,False,,0.9949178966976452,218,0.3,0.0,False
var601249,No. of Hotel Bookings [Lifetime],0.0,none,,False,,0.30533114661159366,111,1.0,0.0,False
var601250,No. of Hotel Bookings [Last 12 Months],0.0,none,,False,,0.30533114661159366,98,1.0,0.0,False
var601251,No. of Hotel Bookings [Last 6 Months],0.0,none,,False,,0.30533114661159366,65,1.0,0.0,False
var601252,No. of Hotel Bookings [Last 3 Months],0.0,none,,False,,0.30533114661159366,43,1.0,0.0,False
var601253,No. of Hotel Bookings [Last 1 Month],0.0,none,,False,,0.30533114661159366,22,1.0,0.0,False
var601254,No. of Hotel Bookings [Last 7 Days],0.0,none,,False,,0.30533114661159366,8,1.0,0.0,False
var601255,Amount Spent On Hotel Bookings [Lifetime],0.0,none,,False,,0.7574966085565612,5944,0.7,0.0,False
var601256,Amount Spent On Hotel Bookings [Last 12 Months],0.0,none,,False,,0.7918362388386078,4971,0.7,0.0,False
var601257,Amount Spent On Hotel Bookings [Last 6 Months],0.0,none,,False,,0.8673996233979226,3071,0.3,0.0,False
var601258,Amount Spent On Hotel Bookings [Last 3 Months],0.0,none,,False,,0.9297414404017089,1583,0.3,0.0,False
var601259,Amount Spent On Hotel Bookings [Last 1 Month],0.0,none,,False,,0.980805442507441,424,0.3,0.0,False
var601260,Amount Spent On Hotel Bookings [Last 7 Days],0.0,none,,False,,0.9928526594990787,164,0.3,0.0,False
var601261,Avg. Monthly Amount Spent On Hotel Bookings [Lifetime],0.0,none,,False,,0.7574966085565612,5885,0.7,0.0,False
var601262,Avg. Monthly Amount Spent On Hotel Bookings Last 12 Month,0.0,none,,False,,0.7918362388386078,4941,0.7,0.0,False
var601263,Avg. Monthly Amount Spent On Hotel Bookings Last 6 Month,0.0,none,,False,,0.8673996233979226,3064,0.3,0.0,False
var601264,Avg. Monthly Amount Spent On Hotel Bookings Last 3 Month,0.0,none,,False,,0.9297414404017089,1582,0.3,0.0,False
var601265,Avg. Monthly Amount Spent On Hotel Bookings [Last 1 Month],0.0,none,,False,,0.980805442507441,424,0.3,0.0,False
var601266,Avg. Monthly Amount Spent On Hotel Bookings [Last 7 Days],0.0,none,,False,,0.9928526594990787,164,0.3,0.0,False
var601267,No. of Hotel Cancellations [Lifetime],0.0,none,,False,,0.30533114661159366,7,1.0,0.0,False
var601268,No. of Hotel Cancellations [Last 12 Months],0.0,none,,False,,0.30533114661159366,5,1.0,0.0,False
var601269,No. of Hotel Cancellations [Last 6 Months],0.0,none,,False,,0.30533114661159366,5,1.0,0.0,False
var601270,No. of Hotel Cancellations [Last 3 Months],0.0,none,,False,,0.30533114661159366,4,1.0,0.0,False
var601271,No. of Hotel Cancellations [Last 1 Month],0.0,none,,True,0.0005246436795010056,0.30533114661159366,2,1.0,0.0,False
var601272,Avg. Monthly Amount of Hotel Booking Callencation Refund [Lifetime],0.0,none,,False,,0.9858268035392497,625,0.3,0.0,False
var601273,Avg. Monthly Amount of Hotel Booking Callencation Refund [Last 12 Months],0.0,none,,False,,0.9898965356658366,458,0.3,0.0,False
var601274,Avg. Monthly Amount of Hotel Booking Callencation Refund [Last 6 Months],0.0,none,,False,,0.9953228451679523,217,0.3,0.0,False
var601275,Avg. Monthly Amount of Hotel Booking Callencation Refund [Last 3 Months],0.0,none,,False,,0.9985421855068942,70,0.3,0.0,False
var601276,Avg. Monthly Amount of Hotel Booking Callencation Refund [Last 1 Month],0.0,none,,False,,0.999777278341331,11,0.3,0.0,False
var601282,No. of Airlines Travel Bookings [Lifetime],0.0,none,,False,,0.30533114661159366,45,1.0,0.0,False
var601283,No. of Airlines Travel Bookings [Last 12 Months],0.0,none,,False,,0.30533114661159366,34,1.0,0.0,False
var601284,No. of Airlines Travel Bookings [Last 6 Months],0.0,none,,False,,0.30533114661159366,20,1.0,0.0,False
var601285,No. of Airlines Travel Bookings [Last 3 Months],0.0,none,,False,,0.30533114661159366,12,1.0,0.0,False
var601286,No. of Airlines Travel Bookings [Last 1 Month],0.0,none,,False,,0.30533114661159366,6,1.0,0.0,False
var601287,No. of Airlines Travel Bookings [Last 7 Days],0.0,none,,True,0.0005537905505843948,0.30533114661159366,2,1.0,0.0,False
var601288,Amount Spent On Airlines Travel Bookings [Lifetime],0.0,none,,False,,0.9557593796189435,2050,0.3,0.0,False
var601289,Amount Spent On Airlines Travel Bookings [Last 12 Months],0.0,none,,False,,0.9643442871894552,1662,0.3,0.0,False
var601290,Amount Spent On Airlines Travel Bookings [Last 6 Months],0.0,none,,False,,0.9837210714936524,765,0.3,0.0,False
var601291,Amount Spent On Airlines Travel Bookings [Last 3 Months],0.0,none,,False,,0.9937030512867238,303,0.3,0.0,False
var601292,Amount Spent On Airlines Travel Bookings [Last 1 Month],0.0,none,,False,,0.9993925772945392,30,0.3,0.0,False
var601293,Amount Spent On Airlines Travel Bookings [Last 7 Days],0.0,none,,False,,0.999777278341331,11,0.3,0.0,False
var601294,Avg. Monthly Amount Spent On Airlines Travel Bookings [Lifetime],0.0,none,,False,,0.9557593796189435,2044,0.3,0.0,False
var601295,Avg. Monthly Amount Spent On Airlines Travel Bookings [Last 12 Months],0.0,none,,False,,0.9643442871894552,1661,0.3,0.0,False
var601296,Avg. Monthly Amount Spent On Airlines Travel Bookings [Last 6 Months],0.0,none,,False,,0.9837210714936524,765,0.3,0.0,False
var601297,Avg. Monthly Amount Spent On Airlines Travel Bookings [Last 3 Months],0.0,none,,False,,0.9937030512867238,303,0.3,0.0,False
var601298,Avg. Monthly Amount Spent On Airlines Travel Bookings [Last 1 Month],0.0,none,,False,,0.9993925772945392,30,0.3,0.0,False
var601299,Avg. Monthly Amount Spent On Airlines Travel Bookings [Last 7 Days],0.0,none,,False,,0.999777278341331,11,0.3,0.0,False
var601300,No. of Airlines Travel Cancellations [Lifetime],0.0,none,,False,,0.30533114661159366,15,1.0,0.0,False
var601301,No. of Airlines Travel Cancellations [Last 12 Months],0.0,none,,False,,0.30533114661159366,13,1.0,0.0,False
var601302,No. of Airlines Travel Cancellations [Last 6 Months],0.0,none,,False,,0.30533114661159366,9,1.0,0.0,False
var601303,No. of Airlines Travel Cancellations [Last 3 Months],0.0,none,,False,,0.30533114661159366,4,1.0,0.0,False
var601304,No. of Airlines Travel Cancellations [Last 1 Month],0.0,none,,True,0.000145734355416946,0.30533114661159366,2,1.0,0.0,False
var601305,Avg. Monthly Amount of Airline Booking Callencation Refund [Lifetime] ,0.0,none,,False,,0.9938447832513313,296,0.3,0.0,False
var601306,Avg. Monthly Amount of Airline Booking Callencation Refund [Last 12 Months] ,0.0,none,,False,,0.9957480410617748,206,0.3,0.0,False
var601307,Avg. Monthly Amount of Airline Booking Callencation Refund [Last 6 Months] ,0.0,none,,False,,0.9982384741541639,86,0.3,0.0,False
var601308,Avg. Monthly Amount of Airline Booking Callencation Refund [Last 3 Months] ,0.0,none,,False,,0.9994533195650853,27,0.3,0.0,False
var601309,Avg. Monthly Amount of Airline Booking Callencation Refund [Last 1 Month],0.0,none,,False,,0.9999595051529693,2,0.3,0.0,False
var601315,No. of Cab Travel Bookings [Lifetime],0.0,none,,False,,0.30533114661159366,48,1.0,0.0,False
var601316,No. of Cab Travel Bookings [Last 12 Months],0.0,none,,False,,0.30533114661159366,42,1.0,0.0,False
var601317,No. of Cab Travel Bookings [Last 6 Months],0.0,none,,False,,0.30533114661159366,37,1.0,0.0,False
var601318,No. of Cab Travel Bookings [Last 3 Months],0.0,none,,False,,0.30533114661159366,31,1.0,0.0,False
var601319,No. of Cab Travel Bookings [Last 1 Month],0.0,none,,False,,0.30533114661159366,14,1.0,0.0,False
var601320,No. of Cab Travel Bookings [Last 7 Days],0.0,none,,False,,0.30533114661159366,8,1.0,0.0,False
var601321,Amount Spent On Cab Travel Bookings [Lifetime],0.0,none,,False,,0.9186458523152928,1937,0.3,0.0,False
var601322,Amount Spent On Cab Travel Bookings [Last 12 Months],0.0,none,,False,,0.9321711312235518,1615,0.3,0.0,False
var601323,Amount Spent On Cab Travel Bookings [Last 6 Months],0.0,none,,False,,0.9576221425823565,997,0.3,0.0,False
var601324,Amount Spent On Cab Travel Bookings [Last 3 Months],0.0,none,,False,,0.9783959991091133,583,0.3,0.0,False
var601325,Amount Spent On Cab Travel Bookings [Last 1 Month],0.0,none,,False,,0.9932981028164166,214,0.3,0.0,False
var601326,Amount Spent On Cab Travel Bookings [Last 7 Days],0.0,none,,False,,0.997226102978396,98,0.3,0.0,False
var601327,Avg. Monthly Amount Spent On Cab Travel Bookings [Lifetime],0.0,none,,False,,0.9186458523152928,1839,0.3,0.0,False
var601328,Avg. Monthly Amount Spent On Cab Travel Bookings Last 12 Month,0.0,none,,False,,0.9321711312235518,1563,0.3,0.0,False
var601329,Avg. Monthly Amount Spent On Cab Travel Bookings Last 6 Month,0.0,none,,False,,0.9576221425823565,984,0.3,0.0,False
var601330,Avg. Monthly Amount Spent On Cab Travel Bookings Last 3 Month,0.0,none,,False,,0.9783959991091133,581,0.3,0.0,False
var601331,Avg. Monthly Amount Spent On Cab Travel Bookings [Last 1 Month],0.0,none,,False,,0.9932981028164166,214,0.3,0.0,False
